ticket_id,ticket_number,asset_id,asset_id_source,asset_code,issue_type,current_repair_date,current_resolution_hours,mapping_confidence,verification_decision,asset_historical_baseline_hours,baseline_source,baseline_confidence,baseline_history_type,baseline_sample_size,faster_percentage,recent_repeat_count_90d,days_since_previous_repair,explanation,baseline_method,baseline_version,evaluated_at
e87fdb6a-0f93-4b63-8bf2-5f346cb9f10d,VIST-26-07-00059,c7044986-1955-41ac-a051-7ba5f4d56833,direct,VH-WH-D21-0002,Heater Issues,,,Verified,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
d83795d2-c76c-1f57-b4f1-a157fb9a1f9e,VISH-26-02-0857,,,,Washing machine Issue,2026-02-14 10:01:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
c9cb7236-8e59-4d71-4640-b5bd5d92fc3c,VISH-25-07-0858,,,,AC Issues,2025-07-18 14:30:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
9b519d24-38bf-9a73-c7bc-13a86452cfc9,VISH-25-08-0859,,,,Electrical Issues,2025-08-12 18:57:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
9e565e88-284e-3695-913b-23d2b5ba38dd,VISH-25-09-0860,,,,RO Water Issues,2025-09-06 15:50:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
2253a749-6272-7393-199c-9d01bf989aaa,VISH-25-09-0861,,,,Plumbing,2025-09-27 15:02:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
e3d3b08e-1168-24d9-88db-6d8af6ed10da,VISH-25-09-0862,c3e4cf3b-765c-4e09-8c22-383bff808a3b,mapped,VH-FN-C12-0002,Electrical Issues,2025-09-05 20:57:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
54e11d47-087a-301c-2e07-65fe0ff60f46,VISH-25-10-0863,,,,Washing machine Issue,2025-10-05 17:34:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
57873b90-a7d4-ae83-d657-4bc0d57f6ee0,VISH-26-01-0864,,,,Plumbing,2026-01-04 08:47:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
1ef74a90-7dca-6bcb-05da-b385f97420e0,VISH-25-07-0865,,,,AC Issues,2025-07-31 15:30:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
37c4d587-a13a-a523-828b-8c1c3f47c6e5,VISH-25-10-0866,,,,AC Issues,2025-10-30 09:51:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
b5e44530-52eb-195c-23ce-0901df0f2811,VISH-25-10-0867,,,,Other,2025-10-31 00:34:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
58afb6b4-58c2-bb78-8401-0d840281812e,VISH-25-11-0868,,,,Furniture,2025-11-03 10:22:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
50c923c5-a984-3119-6443-cfa0e8805482,VISH-25-11-0869,,,,AC Issues,2025-11-06 17:55:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
cb8c9894-64d9-69dd-3677-6f430d882b79,VISH-25-09-0870,,,,RO Water Issues,2025-09-12 10:47:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
752c8d81-bc98-42db-d215-788d17dba6eb,VISH-25-09-0871,,,,Other,2025-09-17 17:43:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
7db38434-5d5c-80cd-e524-00e52d3546e6,VISH-25-11-0872,,,,Other,2025-11-22 12:19:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
96c1cf88-5d0c-4449-a197-7c8bc5fd4dc3,VIST-26-06-00012,,,,Toilet Issues,2026-06-04 10:14:24.909,21.26,Low,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
846c9340-23b3-47a4-8a54-5953b41f2f7a,VIST-26-07-00081,,,,Kitchen Equipment,,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
f0de0900-6a45-49e5-87a7-f90468c0021f,VISH-2026-1110,9d364a68-c955-4fe7-8a91-9ed05f2a64a8,direct,VH-AC-B14-0003,AC Issues,2026-04-21 19:35:38.230,84.67,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
8940a72b-e97b-c430-fe80-dd5f703d2b2c,VISH-26-02-0873,,,,RO Water Issues,2026-02-16 21:17:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
9cc03432-0168-846b-b8af-34f2e82c1304,VISH-25-07-0874,1ac33845-439e-4379-ba39-8f2c952e8873,mapped,VH-AC-C44-0003,AC Issues,2025-07-30 18:59:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
3214e117-49c9-552b-6e9c-cbcfa2d83bf4,VISH-25-09-0875,,,,Furniture,2025-09-07 11:15:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
bfbf4ee4-3dd6-8946-090f-0356ae9756b7,VISH-25-09-0876,,,,Furniture,2025-09-07 11:16:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
01f41bfa-c2f0-c2c6-f86a-f9b8cf2cc167,VISH-25-09-0877,1ac33845-439e-4379-ba39-8f2c952e8873,mapped,VH-AC-C44-0003,AC Issues,2025-09-07 11:19:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
e62170fd-2a8f-147c-f99a-7f35f5948a80,VISH-25-12-0878,,,,Washing machine Issue,2025-12-13 14:45:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
caa1c9b3-3c45-4470-f1b3-515b2aea1edc,VISH-25-12-0879,,,,Furniture,2025-12-13 14:46:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
1b3d336b-b145-5392-6446-db743197dacb,VISH-26-01-0880,,,,Washing machine Issue,2026-01-13 08:05:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
65cada80-da95-693b-58dd-f609d026c2a1,VISH-26-01-0881,,,,Furniture,2026-01-15 08:11:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
f48522e3-b70e-4caf-95c4-4c64695c632a,VIST-26-07-00100,,,,Internet Issues,,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
e61d2cb9-3140-4ef0-b62a-d73a1c750756,VIST-26-05-00075,f1d60ec1-4a13-41fa-8c6b-945fd688704c,direct,VH-MA-C12-0005,Furniture,2026-05-22 10:37:03.060,239.19,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
76d61ead-a174-4c32-b826-99c5a6277e1f,VISH-2026-PENDING,c79df700-6e0b-4d5e-b431-d855a7d266d1,direct,VH-FN-B34-0001,Electrical Issues,2026-04-21 19:36:16.410,66.29,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
6383a047-73e9-0049-6be1-ad420bb426d6,VISH-26-03-0882,,,,RO Water Issues,2026-03-09 10:27:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
298682a6-471a-a4c0-1cc9-4b9dc5ecfaa8,VISH-25-08-0883,,,,RO Water Issues,2025-08-13 20:56:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
998c2e22-122e-bbe3-865b-e1ff25394044,VISH-25-11-0884,,,,Other,2025-11-05 22:15:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
a4884c74-2b30-25a0-62a9-6c621ae380fe,VISH-25-11-0885,,,,Other,2025-11-06 09:39:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
72405ca5-e55a-4349-9fdd-ca700389fd6b,VISH-2026-1111,980ff08f-01bb-4ec8-846e-87474b79285d,direct,VH-ST-C11-0001,Furniture,2026-04-18 12:29:51.892,1.05,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
c1863a04-127e-cef5-7eff-0a3bd5bca7fc,VISH-25-11-0886,,,,Other,2025-11-05 21:53:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
cfa2d054-c1d3-89ad-2e1b-cc4421339451,VISH-26-03-0887,,,,Plumbing,2026-03-19 22:48:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
ed21b145-26a5-65ab-bf2c-ddf190872e8f,VISH-26-02-0888,,,,Furniture,2026-02-13 07:37:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
44316f83-5813-fb8e-d2ab-1343d0fab3f2,VISH-26-02-0889,,,,Plumbing,2026-02-13 07:38:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
88a47516-18c5-fc32-41c5-90261c772576,VISH-26-02-0890,,,,Plumbing,2026-02-28 11:01:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
dd4fdec3-f242-30e5-f5e1-aa357590564d,VISH-26-03-0891,,,,Furniture,2026-03-14 14:21:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
2a9075fb-d301-bbad-581c-adcd1678f49e,VISH-25-10-0892,,,,AC Issues,2025-10-28 12:03:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
34da8673-bdcf-9b98-1ca2-9f2896b7f74f,VISH-25-10-0893,,,,RO Water Issues,2025-10-29 21:44:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
63f97aaf-b20e-8b0a-5d96-7a6350f33a27,VISH-25-11-0894,,,,RO Water Issues,2025-11-02 21:06:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
a6ee1147-a3cb-5e19-004b-15055ccb08ce,VISH-25-11-0895,,,,Other,2025-11-02 21:06:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
dee0cae2-cd15-c3db-131c-74eb0aaa95da,VISH-25-11-0896,,,,Other,2025-11-21 10:25:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
10c1b27a-bfc6-9920-7298-f5e427cb51e0,VISH-25-12-0897,,,,Other,2025-12-06 13:18:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
1b7a9324-3f5b-bd8a-c773-49a8f0277d78,VISH-25-09-0898,,,,AC Issues,2025-09-15 10:52:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
2132b30e-45a1-4021-801e-c0772c7fcc4d,VISH-2026-0008,7a14979e-6e89-4006-9aa2-8705a2f07dfe,direct,VH-CO-C12-0006,Other,2026-04-03 10:32:19.327,4.33,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
41bdac72-19c0-5a9b-a35f-efc615ffa556,VISH-25-09-0899,,,,AC Issues,2025-09-20 11:16:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
2d0426ce-4364-67e9-68d1-143468bc86b1,VISH-25-08-0900,,,,Furniture,2025-08-09 10:39:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
4e4b885f-7557-9cf8-c749-6b24d2c0b86b,VISH-25-08-0901,,,,Furniture,2025-08-09 10:40:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
807cd978-b74c-c028-1930-847256523211,VISH-26-03-0902,,,,Furniture,2026-03-12 18:00:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
19f805a8-9b26-2b32-379c-99affa8e1f6b,VISH-25-08-0903,,,,Furniture,2025-08-07 09:03:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
1d6c1d1e-c163-a3ed-f124-0be3e1ea6a82,VISH-25-10-0904,,,,Furniture,2025-10-12 22:52:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
09781585-3e29-b7f6-d8df-192b30112013,VISH-25-10-0905,,,,Cleaning Issues,2025-10-12 22:53:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
5f9e416d-811a-4ecf-1b31-737be7ceb3a4,VISH-25-11-0906,,,,Other,2025-11-19 21:02:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
a92341f2-7949-9d9a-059c-7ec91da5f73f,VISH-25-12-0907,,,,Other,2025-12-06 21:16:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
7aa3d23d-49cc-3e4b-1540-ad55db32c87e,VISH-26-01-0908,,,,Washing machine Issue,2026-01-12 22:45:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
e2680a24-cf4d-bfe8-610c-72cf8f84dbc5,VISH-26-02-0909,,,,Cleaning Issues,2026-02-22 12:41:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
cfb7fc5d-8ab2-8bd5-49d0-64c8429e447d,VISH-26-02-0910,b0d336ac-179e-4a18-b540-685c52821a1f,mapped,VH-FN-B41-0003,Electrical Issues,2026-02-22 12:41:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
f4307019-60f3-9ada-2acd-8969db2d48ae,VISH-26-02-0911,,,,Cleaning Issues,2026-02-22 12:43:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
2c8244de-5eb7-4650-b53e-707875513366,VIST-26-05-00094,c79df700-6e0b-4d5e-b431-d855a7d266d1,direct,VH-FN-B34-0001,Electrical Issues,2026-05-19 07:19:03.899,14.35,Verified,Normal,,,,,0,,1,27.5,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
2500da24-9030-4a35-bdca-c1175df4b2ff,VIST-26-04-00038,,,,Furniture,2026-04-25 13:58:41.215,6.48,Low,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
8d4494ef-d16a-9039-7a5e-cc1338af9606,VISH-26-02-0912,,,,AC Issues,2026-02-22 12:43:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
4a510ded-bb90-41ad-8dc6-15bfa3346839,VISH-2026-0002,,,,Plumbing,2026-04-01 06:19:35.136,11.02,Low,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
dc2e91e2-69aa-4915-a6dd-b84ead36f658,VIST-26-05-00070,,,,AC Issues,2026-05-12 08:22:18.869,2.55,Medium,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
97349eec-eeab-59cb-1c58-c48d49f27bb3,VISH-26-02-0913,,,,Furniture,2026-02-22 12:44:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
4dc2e07a-34a8-484e-af81-8347df1d0aef,VISH-2026-0004,dc0331d7-c01e-4d7f-b191-15466d6712c9,direct,VH-CO-C21-0004,Furniture,2026-04-03 09:58:08.964,5.06,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
55cdcc01-d85e-4ef7-86a5-c4ff8547afd3,VISH-2026-0001,35ec240d-87ee-4bcc-b912-3116c4209142,direct,VH-AC-A23-0001,AC Issues,2026-04-07 06:02:57.101,159.36,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
074ea4b3-1a2f-4ee8-a73c-6e16276f6bff,VIST-26-06-00088,3cd43d6f-933d-4917-9b7d-296ae90d9d4f,direct,VH-FN-C34-0002,Electrical Issues,2026-06-26 10:28:04.719,50.03,Verified,Normal,,,,,0,,1,37.9,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
3370a9f2-c854-4e94-b39e-d811d2844bbc,VISH-2026-0017,bc7caf2c-ad7b-403a-9681-01e3c22c291f,direct,VH-AC-B11-0004,AC Issues,2026-04-07 05:58:44.510,44.55,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
5c0cde5c-e20b-40e4-8cb8-3d20e69f2841,VISH-2026-0011,,,,Furniture,2026-04-07 04:35:47.144,89.12,Low,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
57812506-96c7-7960-deb3-8f03aed7e43a,VISH-26-02-0914,,,,Furniture,2026-02-22 12:45:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
bef235f1-9a2e-a1e0-0eb4-8e61181e8a58,VISH-26-02-0915,,,,Furniture,2026-02-22 12:46:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
59383f60-80a3-45ae-8e89-537056666a9a,VISH-2026-0013,e046c6d8-397c-4586-8fdf-c88e78da3ec5,direct,VH-CB-B34-0001,Furniture,2026-04-04 11:42:27.482,6.41,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
38bca02b-7f1a-39a5-a2f8-619a1d6258e9,VISH-26-02-0916,,,,Cleaning Issues,2026-02-22 12:47:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
7a434025-9978-430b-aad6-27f67465bd9f,VISH-2026-0014,,,,Other,2026-04-04 11:38:09.470,6.31,Low,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
4258bc18-25be-8242-126d-124cf1ef33dc,VISH-26-02-0917,,,,RO Water Issues,2026-02-22 12:48:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
ef2570d4-44d4-3f78-f1f0-6c23a57fb96b,VISH-26-02-0918,,,,Furniture,2026-02-22 12:50:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
b01c08e7-1a87-232a-ae60-8ff001d24f41,VISH-25-11-0919,37597e49-c4ae-4637-83cb-f43ea7ef8d35,mapped,VH-FN-A11-0003,Electrical Issues,2025-11-05 22:16:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
aa23d1f8-2684-c45c-6946-8d2d89b63e2d,VISH-25-11-0920,,,,Plumbing,2025-11-05 22:20:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
cd746238-e268-40f5-950a-46720e40182d,VIST-26-07-00091,,,,Internet Issues,,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
23895d1d-2d76-4fb4-9dbd-d0ff1b8eedff,VIST-26-05-00102,,,,Other,2026-05-26 07:25:16.616,142.58,Low,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
87dbab50-1e1c-9e21-022a-1d4a580386d3,VISH-26-03-0921,,,,RO Water Issues,2026-03-09 21:22:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
2aff393b-0b59-8da0-9a1c-eaf8ba381c5a,VISH-25-09-0922,,,,Plumbing,2025-09-06 14:35:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
73999906-6bab-4a7b-bb02-ee5f45f086a2,VISH-2026-0009,258d48fb-9fcd-4500-8724-3d5f900e042a,direct,VH-CB-B11-0006,Furniture,2026-04-03 10:37:38.274,1.01,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
93875bf1-b143-40b3-b27a-84bb5f57ef44,VISH-2026-0022,656467e0-85ba-45b6-ac40-6fa5e71d0af6,direct,VH-CB-C43-0005,Cleaning Issues,2026-04-07 11:45:56.910,7.18,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
f1d005e9-820f-3db6-3e1d-cf90adf2cca7,VISH-25-09-0923,,,,RO Water Issues,2025-09-13 12:00:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
b9bd090d-cea5-4596-96a5-86bfeb94b132,VISH-2026-0007,,,,Other,2026-04-04 11:46:39.699,29.64,Low,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
b230c8d4-47ac-4fca-bcfd-25076d66ebe0,VISH-2026-0003,0861776d-2243-4e50-815b-7d79e5acdd51,direct,VH-AC-B12-0002,AC Issues,2026-04-03 09:36:50.383,23.45,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
8d172be0-ab43-cb22-e839-bf58a94564bf,VISH-25-10-0924,c6d65f33-8882-4758-a18f-9660657339e8,mapped,VH-FN-C41-0002,Electrical Issues,2025-10-11 12:07:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
42dc85fe-a356-9222-0525-2ca60fcc8e2d,VISH-25-11-0925,,,,RO Water Issues,2025-11-29 12:12:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
05c1d1d2-acff-3956-0c2a-366d5c690a8b,VISH-25-12-0926,,,,Other,2025-12-09 19:14:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
61d72347-fcd7-4363-94c2-e82a2a80912c,VIST-26-06-00009,dccbf35d-537d-48ac-92d9-d1d792755a15,direct,VH-WH-A23-0003,Cleaning Issues,2026-06-04 10:21:04.758,27.52,Verified,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
4178cce0-302c-c26e-34ef-5f46a77abc1a,VISH-25-09-0588,dccbf35d-537d-48ac-92d9-d1d792755a15,direct,VH-WH-A23-0003,RO Water Issues,2025-09-04 10:37:00.000,,Verified,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
5fc50886-f490-6b51-28df-166c5383b6f2,VISH-26-02-0927,,,,AC Issues,2026-02-28 22:24:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
f4f01648-706d-45b9-95cc-6b116b5a749b,VISH-2026-0006,,,,Furniture,2026-04-03 10:06:28.906,4.01,Low,Normal,,,,,0,,0,,"No manager-verified repair history for this asset, asset type, or issue type yet; no verified baseline available, so this ticket is not evaluated.",median,,2026-08-06T14:42:36
36e7ab35-4d46-f2af-6003-ff1c720d7703,VISH-25-10-0928,,,,Furniture,2025-10-18 12:04:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
0663a0d4-f2cc-0202-976b-8181ff7dd772,VISH-25-10-0929,,,,RO Water Issues,2025-10-18 12:06:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
d6f54fbb-2bd4-dcc0-5a49-e29867b4754a,VISH-26-02-0930,,,,Furniture,2026-02-01 00:37:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
2191b23d-eeba-66fc-7983-f3ce989917ce,VISH-26-02-0931,40273ebc-52da-4130-82f8-a28b466d4adc,mapped,VH-AC-B11-0003,AC Issues,2026-02-21 10:48:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
2d2f4aaa-e9db-12ef-bb50-f74383e74434,VISH-26-02-0932,40273ebc-52da-4130-82f8-a28b466d4adc,mapped,VH-AC-B11-0003,AC Issues,2026-02-22 17:05:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
